"glotto";"language name";"latitude";"longitude";"comment";"Source";"author";"title";"publication";"publisher";"school";"address";"year";"edition";"entryType";"booktitle";"editor";"link";"date of entry";"link to source";"family";"Kinship";"Pronouns";"ISO";"Classification";"location";"marriage_rule"
"stan1288";"Spanish";-3,64343;40,23066;;"Butt, John and Carmen Benjamin. 1988. A New Reference Grammar of Modern Spanish. Hodder Education.";"Butt, John and Carmen Benjamin";" A New Reference Grammar of Modern Spanish";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Castilic > stan1288";;
"kelo1247";"Klon";124,41601;-8,4;"Owen's cleaned up version. Added dual A forms.  Klon has an agentive system, whereby Actor S arguments pattern the same way as A arguments, and Undergoer S arguments pattern the same way as O arguments. There is a small set of verbs that may take either SA or SO arguments dependent on the perceived semantic role of a referent in a particular context (Baird 2008: 66).";"Baird, Louise. 2008. A grammar of Klon: a non-Austronesian language of Alor, Indonesia. Canberra: Pacific Linguistics. ";"Baird, Louise";" A grammar of Klon: a non-Austronesian language of Alor, Indonesia";2008;;;;;;;;;;;;;;;;"Timor-Alor-Pantar > Alor-Pantar > Alor > West Alor > Klon-Kafoa > kelo1247";;
"sard1257";"Sardinian";"no longitude";"no latitude";;"Jones, Michael. 1988. Sardinian. In Harris, Martin & Nigel Vincent (Eds.). The Romance languages. London, Sydney: Croom Helm. pp. 314-350.";"Jones, Michael";" Sardinian";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Southern Romance > Sardo-Corsican > sard1257";;
"roma1327";"Rumanian";25,00901;45,83859;;"Mallinson, Graham. 1988. Rumanian In Harris, Martin & Nigel Vincent (Eds.). The Romance languages. pp. 391-419. Routledge: London, New York.";"Mallinson, Graham";" Rumanian In Harris, Martin & Nigel Vincent (Eds";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Eastern Romance > Balkan Romance > roma1327";;
"occi1239";"Occitan";2,57643;44,31581;;"Wheeler, Max W. 1988b. Occitan. In  Harris, Martin & Nigel Vincent (eds). The Romance languages. pp. 246-278. London, Sydney: Croom Helm.";"Wheeler, Max W";" Occitan";" 1988b";;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > Occitanic > occi1239";;
"stan1290";"French";2,55044;46,56221;;"Harris, Martin. 1988. French. In The Romance languages. pp. 209-245. London, Sydney: Croom Helm.";"Harris, Martin";" French";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Rhaetian > Oil > Central Oil > Macro-French > Global French > stan1290";;
"stan1289";"Catalan";1,72829;41,84834;;"Wheeler, M.W. 1988a. Catalan. In Harris, Martin & Nigel Vincent (eds). The Romance languages. pp. 170-208. London, Sydney: Croom Helm.";"Wheeler, M";" 1988a";"W";;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > stan1289";;
"port1283";"Portuguese";-8,53137;39,59397;;"Parkinson, Stephen. 1988. Portuguese. In Harris, Martin & Nigel Vincent (Eds.). The Romance languages. pp. 132-169. London, Sydney: Croom Helm.";"Parkinson, Stephen";" Portuguese";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Brazil-Portugal Portuguese > port1283";;
"goth1244";"Gothic";"no longitude";"no latitude";;"Harbert, Wayne. 2007. The Germanic languages. Cambridge: Cambridge University Press.";"Harbert, Wayne";" The Germanic languages";2007;;;;;;;;;;;;;;;;"Indo-European > Germanic > goth1244";;
"amar1273";"Amarasi";123,89682;-10,23409;"The A/S pronouns are used for possession, usually in conjunction with a genitive suffix on the possessum.  Additional information gleaned from Edwards, Owen. 2016. Metathesis and Unmatathesis: Parallelism and Complementarity in Amarasi, Timor. PhD Dissertation. The Australian National University: Canberra.";"Grimes, Charles, Heronimus Bani and Agustinho Caet. 2013. Quantifying things in the grammars of Amarasi (eastern Indonesia) and Baikeno (Timor Leste). Paper presented at the 12th International Conference of Austronesian Linguistics, Bali, Indonesia.";"Grimes, Charles, Heronimus Bani and Agustinho Caet";" Quantifying things in the grammars of Amarasi (eastern Indonesia) and Baikeno (Timor Leste)";2013;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > Central-Eastern Malayo-Polynesian > Central Malayo-Polynesian > Timoric A > Western Timoric A > Uab Metoic > amar1273";;
"awar1248";"Awara";146,38642;-6,16649;"no comment";;;;;;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Finisterre-Huon > Finisterre-Saruwaged > Wantoatic > Wantoat-Awara > awar1248";;
"sele1250";"Selepet";147,23961;-6,03785;"McElhanon 1970 'Selepete Pronominal Elements' Pac Ling A25: 23-48  may be a better source   ";"McElhanon, K.A. 1972. Selepet Grammar Part I: From root to phrase (Pacific Linguistics B21). Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University. ";"McElhanon, K";1972;"A";;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Finisterre-Huon > Huon > Western Huon > Timbe-Selepet-Komba > Selepet-Komba > sele1250";;
"dani1285";"Danish";10,02621;55,98702;;"Harbert, Wayne. 2007. The Germanic languages. Cambridge: Cambridge University Press.";"Harbert, Wayne";" The Germanic languages";2007;;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > North Germanic > South Scandinavian > dani1285";;
"west2354";"Frisian, Western";5,83108;53,13585;;"Harbert, Wayne. 2007. The Germanic languages. Cambridge: Cambridge University Press.";"Harbert, Wayne";" The Germanic languages";2007;;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Frisian > west2354";;
"kuku1273";"Kuku Yalanji";145,16704;-16,04554;;"Patz, Elisabeth. 2002. A grammar of the Kuku Yalanji language of north Queensland. Canberra: Pacific Linguistics, Research School of Pacific and Asian Studies, Australian National University. 527.";"Patz, Elisabeth";" A grammar of the Kuku Yalanji language of north Queensland";2002;;;;;;;;;;;;;;;;"Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yalandyic > kuku1273";;
"goon1238";"Gooniyandi";126,31626;-18,39072;;"McGregor, William B. 1990. A functional grammar of Gooniyandi. Amsterdam, Philadelphia: John Benjamins.";"McGregor, William B";" A functional grammar of Gooniyandi";1990;;;;;;;;;;;;;;;;"Bunaban > goon1238";;
"salt1242";"Salt-Yui";145,02852;-6,27165;"Owen: This language really does only have two pronouns. Owen's added in the possessives.  Louise: While there are no dedicated third person pronouns, demonstratives used with the words 'yal' 'man', 'al' 'woman' and 'gir' 'offspring' are used with this function (p32, 34).";"Irwin, Barry. 1974. Salt-Yui grammar (Pacific Linguistics B35). Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University. ";"Irwin, Barry";" Salt-Yui grammar (Pacific Linguistics B35)";1974;;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Chimbu-Wahgi > Simbu > Nuclear Simbu > Golinic > salt1242";;
"nang1259";"Ngankikurungkurr";131,16512;-14,26697;;"Hoddinott, W.G. and Kofod, F.M. 1988. The Ngankikurungkurr language (Daly River area, Northern Territory). D-77. Pacific Linguistics:Canberra.";"Hoddinott, W";" and Kofod, F";"G";;;;;;;;;;;;;;;;"Southern Daly > nang1259";;
"djin1253";"Djinang";134,84589;-12,47145;;"Waters, Bruce E., Djinang and Djinba — A Grammatical and Historical Perspective, Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University. ";"Waters, Bruce E";" ";", Djinang and Djinba — A Grammatical and Historical Perspective, Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University";;;;;;;;;;;;;;;;"Pama-Nyungan > Yuulngu > Western-Inland Yolngu > djin1253";;
"mart1255";"Martuthunira";116,63356;-20,92102;"The third person plural pronoun has the very restricted function of serving as a definite anaphor for plural noun phrases. It refers to a group of entities already established in text and specifically implies that the membership of that group has not changed. This emphasis on no change in group membership is unimportant for anaphoric reference to noun phrases denoting individuals (singular) or pairs of individuals (duals) and it is thus not surprising that pularna has no singular or dual counterparts. p103 Demonstratives are used for 3sg reference.";"Dench, Alan. 1995. Martuthunira: A language of the Pilbara Region of Western Australia. C-125. Pacific Linguistics: Canberra.";"Dench, Alan";" Martuthunira: A language of the Pilbara Region of Western Australia";1995;;;;;;;;;;;;;;;;"Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > mart1255";;
"wamb1258";"Wambaya";135,67438;-17,45217;"The possessive pronouns provided here are for Class 1, with singular, nominative/accusative agreement. Demonstratives are used with the function of third person singular pronouns. Both proximate and distal forms ...each distinguish the four nominal genders, three numbers (singular, dual, plural), and at least four cases (nominative, accusative, ergative/locative and dative) although, as with most nominals, the nominative and accusative case forms are homophonous. p107 Here, the proximate Class 1 and Class 3 nominative/accusative forms have been provided.";"Nordlinger, Rachel. 1998 A grammar of Wambaya, Northern Territory (Australia). C-140. Canberra: Pacific Linguistics.";"Nordlinger, Rachel";" C-140";" 1998 A grammar of Wambaya, Northern Territory (Australia)";;;;;;;;;;;;;;;;"Mirndi > Ngurlun > wamb1258";;
"wuna1249";"Wunambal";125,33821;-15,34526;;"Carr, Therese. 2000. Wunambal: a language of the North-West Kimberley Region, Western Australia. BA Honours thesis, University of New England. ";"Carr, Therese";" Wunambal: a language of the North-West Kimberley Region, Western Australia";2000;;;;;;;;;;;;;;;;"Worrorran > Northern Worrorran > wuna1249";;
"nyaw1247";"Nyawaygi";146,2156;-18,87429;;"Dixon, R.M.W. 1983. Nyawaygi. In: Dixon, R.M.W. (ed.), Handbook of Australian Languages. Canberra: The Australian National University Press.";"Dixon, R";"W";"M";;;;;;;;;;;;;;;;"Pama-Nyungan > Nyawaygic > nyaw1247";;
"nucl1620";"Wahgi";144,65377;-5,94814;;"Phillips, Donald J. 1976. Wahgi Phonology and Morphology (Pacific Linguistics B36). Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University.";"Phillips, Donald J";" Wahgi Phonology and Morphology (Pacific Linguistics B36)";1976;;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Chimbu-Wahgi > Wahgic > nucl1620";;
"cham1312";"Chamorro";144,77622;13,4402;;"Topping, Donald M. 1973. Chamorro Reference Grammar (PALI Language Texts). Honolulu: University of Hawaii Press";"Topping, Donald M";" Chamorro Reference Grammar (PALI Language Texts)";1973;;;;;;;;;;;;;;;;"Austronesian > Malayo-Polynesian > cham1312";;
"bisl1239";"Bislama";168,29681;-17,7209;;"Tryon, Darrell T. 1987. Bislama: An Introduction to the National Language of Vanuatu, Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University. ";"Tryon, Darrell T";" Bislama: An Introduction to the National Language of Vanuatu, Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University";1987;;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Pacific Creole English > Early Melanesian Pidgin > bisl1239";;
"tokp1240";"Tok Pisin";147,3031;-9,41971;;"Woodford, Ellen B. 1979. Aspects of Tok Pisin grammar. Canberra: Department of Linguistics, Research School of Pacific Studies, the Australian National University. ";"Woodford, Ellen B";" Aspects of Tok Pisin grammar";1979;;;;;;;;;;;;;;;;"Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglian > Mercian > Macro-English > Pacific Creole English > Early Melanesian Pidgin > tokp1240";;
"mala1533";"Kristang";102,26554;2,20357;;"Baxter, Alan N. 1988. A Grammar of Kristang (Malacca Creole Portuguese). Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University.";"Baxter, Alan N";" A Grammar of Kristang (Malacca Creole Portuguese)";1988;;;;;;;;;;;;;;;;"Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Luso-Asian Creole > mala1533";;
"buna1275";"Bunuba";125,63058;-17,85654;;"Rumsey, Alan. 2000. Bunuba. In Dixon, R.M.W. and Barry J. Blake (eds.), The handbook of Australian Languages. pp. 35-152. Oxford: Oxford University Press.";"Rumsey, Alan";" Bunuba";2000;;;;;;;;;;;;;;;;"Bunaban > buna1275";;
"djee1236";"Ndjébbana";134,10939;-12,02861;"Ndjébbana has a minimal / unit augmented / augmented number system. For the 12pl forms, we enter the augmented forms (i.e. 11st inclusive, four or more) rather than the unit augmented ones (i.e. 1st inclusive, trial). ";"McKay, Graham. 2000.  Ndjébbana. In Dixon, R.M.W. and Barry J. Blake (eds.), The handbook of Australian Languages. pp. 155-355. Oxford: Oxford University Press.";"McKay, Graham";"  Ndjébbana";2000;;;;;;;;;;;;;;;;"Maningrida > djee1236";;
"atam1239";"Atampaya";142,2726;-11,0018;;"Crowley, Terry. 1983. Uradhi, In: Dixon, R.M.W. and Barry J. Blake (eds.), Handbook of Australian Languages, Vol. 3. pp. 307-428. Oxford: Oxford University Press.";"Crowley, Terry";" Uradhi, In: Dixon, R";1983;;;;;;;;;;;;;;;;"Pama-Nyungan > Paman > Northern Pama > Uradhic > atam1239";;
"angg1238";"Angkamuthi";"no longitude";"no latitude";;"Crowley, Terry. 1983. Uradhi, In: Dixon, R.M.W. and Barry J. Blake (eds.), Handbook of Australian Languages, Vol. 3. pp. 307-428. Oxford: Oxford University Press.";"Crowley, Terry";" Uradhi, In: Dixon, R";1983;;;;;;;;;;;;;;;;"Pama-Nyungan > Paman > Northern Pama > Uradhic > angg1238";;
"yort1237";"Yorta Yorta";"no longitude";"no latitude";;"Bowe, Heather, and Stephen Morey. 1999. The Yorta Yorta (Bangerang) Language of the Murray Goulburn Including Yabula Yabula. Canberra: Pacific Linguistics.";"Bowe, Heather, and Stephen Morey";" The Yorta Yorta (Bangerang) Language of the Murray Goulburn Including Yabula Yabula";1999;;;;;;;;;;;;;;;;"Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Eastern Victoria > yort1237";;
"arab1267";"Arabana";135,44893;-28,70501;;"Hercus, Luise A. 1994. A Grammar of the Arabana-Wangkangurru Language, Lake Eyre Basin, South Australia. Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University.";"Hercus, Luise A";" A Grammar of the Arabana-Wangkangurru Language, Lake Eyre Basin, South Australia";1994;;;;;;;;;;;;;;;;"Pama-Nyungan > Karnic > Palku > Arabana-Wangganguru > arab1267";;
"koro1312";"Korowai";139,95937;-5,23637;"Owen's cleaned-up version.  Removed forms without final /p/ [...] which is often dropped, especially in fast speech. (p.67) Removed the independent possossevie pronouns. Removed the [...] optional object forms of the personal pronouns. )p.69)";"van Enk, Gerrit J. and Lourens J. de Vries. 1997. The Korowai of Irian Jaya: Their language in its cultural context. Oxford, New York: Oxford University Press.";"van Enk, Gerrit J";" de Vries";" and Lourens J";;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Asmat-Awyu-Ok > Awyu-Ok > Greater Awyu > Becking-Dawi > koro1312";;
"teiw1235";"Teiwa";124,17922;-8,34977;"Owen's cleaned up version. Removed long A and S forms (focus) retained short forms (topic). Only retained syllabic forms (used before C initial roots).  The paradigm below follows the following statement: The object prefixes have animate referents (humans or animals), the object pronouns may be used to refer to both animate and inanimate objects (Klamer 2010: 78). This does not entirely match, however, with Klamer's statement elsewhere: For third person referents, a free pronoun is used if it is inanimate. If it is animate, it is expressed with a verbal prefix, and an optional additional NP. (ibid.: 166-167). The third person plural [i]'in and gi'in refer to a group of people outside the phyiscal and/or narrative context, translated as `elsewhere' here. In practice, the use of these pronouns typically implies that the speaker cannot see the referents because they are at a different location, or existed at a different time. (ibid.: 79). Teiwa has a set of dual pronouns that can be used to encode subjects and to conjoin nominals. (ibid.: 82). It seems, however, that the `plural' forms are generally used to refer to two participants, hence their presence in the `dual' boxes as well.  Teiwa has two pronouns that refer to third person referents that are inanimate: the pronouns i `it.place' refers to a location, and the pronoun in `it, thing' refers to an entity. (ibid.: 85).";"Klamer, Marian. 2010. A grammar of Teiwa. Berlin, New York: De Gruyter Mouton.";"Klamer, Marian";" A grammar of Teiwa";2010;;;;;;;;;;;;;;;;"Timor-Alor-Pantar > Alor-Pantar > Teiwa-Sar > teiw1235";;
"usan1239";"Usan";145,35063;-4,85157;"Owen's cleaned up version. Removed question marks. Arbitrarily chose only the longer object prefixes listed on p.51 of Reesink (1984)  Given the way plural inanimate objects are conceived of as singular, the third person plural object prefix could never refer to inanimate objects, and the third person singular does not have an explicit object prefix. (Reesink 1987: 109) -- I assume that plural inanimate possessors are also referred to with a singular form (C vT). Objects are marked by object prefixes on verbs. There is no 3sg object prefix and therefore The free third person singular pronoun may also fill the object position, but as such it is not a verbal prefix. (p51)";"Reesink, Ger P. 1987. Structures and their functions in Usan: A Papuan language of Papua New Guinea. Amsterdam: John Benjamins.";"Reesink, Ger P";" Structures and their functions in Usan: A Papuan language of Papua New Guinea";1987;;;;;;;;;;;;;;;;"Nuclear Trans New Guinea > Madang > Croisilles > Numugenan > usan1239";;
